Date,2330.TW,2303.TW,2454.TW,2317.TW
2019-04-01,221.41831970214844,9.606792449951172,238.2796630859375,67.01331329345703
2019-04-02,221.8692626953125,9.6483793258667,242.4527130126953,68.00855255126953
2019-04-03,222.3201904296875,9.606792449951172,242.4527130126953,67.92562866210938
2019-04-08,228.18260192871094,9.897905349731445,245.79110717773438,68.34030151367188
2019-04-09,229.08450317382812,10.230608940124512,249.9641571044922,68.42325592041016
2019-04-10,229.08450317382812,10.189021110534668,250.38143920898438,68.83793640136719
2019-04-11,227.28073120117188,10.064257621765137,243.28729248046875,69.50143432617188
2019-04-12,227.28073120117188,10.147432327270508,244.95648193359375,71.7407455444336
2019-04-15,230.4373779296875,10.022669792175293,247.46031188964844,74.06298828125
2019-04-16,231.7902374267578,10.064257621765137,250.38143920898438,74.56061553955078
2019-04-17,235.8488006591797,10.147432327270508,240.78347778320312,76.13641357421875
2019-04-18,238.5545196533203,9.98108196258545,242.86997985839844,75.97053527832031
2019-04-19,238.5545196533203,10.064257621765137,242.03536987304688,73.73123931884766
2019-04-22,239.9074249267578,9.897905349731445,241.20077514648438,72.81892395019531
2019-04-23,241.71124267578125,9.939495086669922,242.03536987304688,73.23361206054688
2019-04-24,242.6131134033203,9.939495086669922,241.61810302734375,72.07249450683594
2019-04-25,241.26028442382812,10.896015167236328,240.3661651611328,71.98955535888672
2019-04-26,234.4959716796875,11.187129020690918,242.03536987304688,72.48717498779297
2019-04-29,234.04501342773438,11.103954315185547,239.9488525390625,72.81892395019531
2019-04-30,233.59405517578125,11.187129020690918,246.62570190429688,72.07249450683594
2019-05-02,233.59405517578125,11.270304679870605,248.71221923828125,72.07249450683594
2019-05-03,239.00550842285156,11.519832611083984,257.89288330078125,73.15067291259766
2019-05-06,233.59405517578125,10.9791898727417,255.38905334472656,70.41374969482422
2019-05-07,236.75076293945312,11.311893463134766,259.56207275390625,71.82367706298828
2019-05-08,234.4959716796875,11.187129020690918,258.7274475097656,71.24312591552734
2019-05-09,231.3392791748047,10.937602043151855,250.38143920898438,69.91612243652344
2019-05-10,230.8883514404297,10.9791898727417,249.1295166015625,69.41850280761719
2019-05-13,225.92784118652344,10.77125072479248,239.11424255371094,67.34506225585938
2019-05-14,224.12400817871094,10.812838554382324,241.20077514648438,66.10099792480469
2019-05-15,224.57498168945312,10.729662895202637,242.03536987304688,64.52519989013672
2019-05-16,222.77114868164062,10.77125072479248,240.3661651611328,62.94939041137695
2019-05-17,217.8106689453125,10.812838554382324,242.86997985839844,61.95413589477539
2019-05-20,214.65399169921875,10.604899406433105,242.03536987304688,62.20295715332031
2019-05-21,211.04635620117188,10.77125072479248,242.4527130126953,62.20295715332031
2019-05-22,214.65399169921875,10.812838554382324,239.9488525390625,61.37358093261719
2019-05-23,207.43875122070312,10.68807601928711,243.70457458496094,59.30015563964844
2019-05-24,210.1444549560547,10.77125072479248,239.53158569335938,59.21721649169922
2019-05-27,208.3406524658203,10.64648723602295,234.52392578125,59.21721649169922
2019-05-28,207.8896942138672,10.355371475219727,234.1066436767578,59.05133819580078
2019-05-29,206.98777770996094,10.480135917663574,234.1066436767578,59.88071060180664
2019-05-30,208.3406524658203,10.604899406433105,247.46031188964844,60.8759651184082
2019-05-31,212.39923095703125,10.729662895202637,259.56207275390625,61.290645599365234
2019-06-03,214.65399169921875,10.9791898727417,262.06591796875,60.8759651184082
2019-06-04,210.1444549560547,10.812838554382324,259.56207275390625,59.5489616394043
2019-06-05,211.9482421875,10.729662895202637,261.2312927246094,58.885467529296875
2019-06-06,209.24256896972656,10.854426383972168,256.22369384765625,58.968406677246094
2019-06-10,216.45777893066406,11.062366485595703,263.7351379394531,59.79777145385742
2019-06-11,220.51638793945312,11.145540237426758,257.0582580566406,60.04658508300781
2019-06-12,221.8692626953125,11.270304679870605,258.3101806640625,61.12476348876953
2019-06-13,216.45777893066406,11.43665599822998,258.3101806640625,61.539451599121094
2019-06-14,212.8501739501953,11.395068168640137,256.22369384765625,62.285884857177734
2019-06-17,210.1444549560547,11.353480339050293,250.7987518310547,63.364078521728516
2019-06-18,212.39923095703125,11.020776748657227,257.4755859375,62.94939041137695
2019-06-19,220.06544494628906,11.353480339050293,257.4755859375,64.02757263183594
2019-06-20,220.9673614501953,11.145540237426758,258.7274475097656,64.44225311279297
2019-06-21,224.12400817871094,11.395068168640137,261.6485900878906,63.69582748413086
2019-06-24,224.58998107910156,11.43665599822998,263.3177795410156,63.94463348388672
2019-06-25,222.26022338867188,11.395068168640137,259.9794006347656,63.364078521728516
2019-06-26,218.53256225585938,11.478243827819824,259.144775390625,63.28113555908203
2019-06-27,224.1240234375,11.6445951461792,261.2312927246094,64.19345092773438
2019-06-28,222.72616577148438,11.603007316589355,262.06591796875,64.19345092773438
2019-07-01,231.5792999267578,11.935709953308105,262.06591796875,65.8521957397461
2019-07-02,232.0452423095703,11.852535247802734,266.2389221191406,65.60337829589844
2019-07-03,225.9878387451172,11.68618392944336,264.98699951171875,64.27638244628906
2019-07-04,227.38571166992188,11.769359588623047,266.2389221191406,64.44225311279297
2019-07-05,226.45379638671875,11.727771759033203,267.9081115722656,64.85694122314453
2019-07-08,225.9878387451172,11.603007316589355,269.6255187988281,65.52044677734375
2019-07-09,225.5218963623047,11.6445951461792,269.1961364746094,64.60813903808594
2019-07-10,230.18141174316406,12.185237884521484,273.0602111816406,64.60813903808594
2019-07-11,232.9771728515625,12.434764862060547,276.92425537109375,64.85694122314453
2019-07-12,233.44309997558594,12.14365005493164,273.0602111816406,64.35932159423828
2019-07-15,237.17076110839844,12.393176078796387,270.0548095703125,64.77400970458984
2019-07-16,238.56863403320312,12.12460994720459,269.6255187988281,66.34982299804688
